time,nb_sleeping,nb_switching_on,nb_switching_off,nb_idle,nb_computing
480731,0,0,0,310,190
480838,0,0,0,320,180
480911,0,0,0,305,195
480980,0,0,0,358,142
481075,0,0,0,405,95
481081,0,0,0,420,80
481117,0,0,0,378,122
481341,0,0,0,458,42
481393,0,0,0,500,0
481413,0,0,0,486,14
481497,0,0,0,500,0
481529,0,0,0,468,32
481529,0,0,0,411,89
481570,0,0,0,387,113
481740,0,0,0,411,89
481742,0,0,0,399,101
481764,0,0,0,431,69
481911,0,0,0,443,57
481991,0,0,0,440,60
481991,0,0,0,409,91
482049,0,0,0,412,88
482116,0,0,0,469,31
482222,0,0,0,500,0
482609,0,0,0,490,10
482729,0,0,0,500,0
482835,0,0,0,493,7
482835,0,0,0,484,16
482959,0,0,0,491,9
482971,0,0,0,500,0
482980,0,0,0,493,7
482980,0,0,0,492,8
482980,0,0,0,487,13
482980,0,0,0,354,146
482986,0,0,0,355,145
483031,0,0,0,362,138
483067,0,0,0,367,133
483126,0,0,0,320,180
483298,0,0,0,313,187
483391,0,0,0,320,180
483408,0,0,0,313,187
483408,0,0,0,304,196
483408,0,0,0,301,199
483437,0,0,0,304,196
483448,0,0,0,351,149
483505,0,0,0,358,142
483537,0,0,0,367,133
483543,0,0,0,317,183
483543,0,0,0,297,203
483703,0,0,0,267,233
483703,0,0,0,261,239
483751,0,0,0,267,233
483849,0,0,0,287,213
483914,0,0,0,317,183
484073,0,0,0,314,186
484073,0,0,0,300,200
484073,0,0,0,294,206
484124,0,0,0,300,200
484126,0,0,0,303,197
484153,0,0,0,317,183
484435,0,0,0,367,133
484560,0,0,0,349,151
484560,0,0,0,344,156
484613,0,0,0,323,177
484613,0,0,0,320,180
484653,0,0,0,325,175
484665,0,0,0,305,195
484665,0,0,0,275,225
484665,0,0,0,255,245
484665,0,0,0,258,242
484750,0,0,0,276,224
484796,0,0,0,409,91
484817,0,0,0,430,70
484888,0,0,0,420,80
484921,0,0,0,440,60
484927,0,0,0,460,40
485018,0,0,0,470,30
485062,0,0,0,448,52
485145,0,0,0,430,70
485233,0,0,0,460,40
485287,0,0,0,478,22
485445,0,0,0,500,0
485445,0,0,0,198,302
485615,0,0,0,189,311
485793,0,0,0,198,302
485909,0,0,0,193,307
485909,0,0,0,178,322
485909,0,0,0,140,360
485944,0,0,0,145,355
486009,0,0,0,160,340
486477,0,0,0,145,355
486545,0,0,0,136,364
486545,0,0,0,92,408
486578,0,0,0,81,419
486578,0,0,0,31,469
486578,0,0,0,16,484
486595,0,0,0,31,469
486666,0,0,0,69,431
486724,0,0,0,78,422
486756,0,0,0,89,411
486785,0,0,0,104,396
486804,0,0,0,102,398
486804,0,0,0,92,408
486816,0,0,0,94,406
486959,0,0,0,138,362
486969,0,0,0,121,379
486999,0,0,0,131,369
487067,0,0,0,112,388
487150,0,0,0,105,395
487236,0,0,0,94,406
487239,0,0,0,101,399
487277,0,0,0,151,349
487283,0,0,0,168,332
487365,0,0,0,187,313
487377,0,0,0,198,302
487377,0,0,0,38,462
487398,0,0,0,27,473
487526,0,0,0,38,462
487541,0,0,0,21,479
487684,0,0,0,13,487
487762,0,0,0,21,479
487794,0,0,0,9,491
487856,0,0,0,26,474
487856,0,0,0,3,497
488011,0,0,0,15,485
488081,0,0,0,38,462
488081,0,0,0,19,481
488285,0,0,0,38,462
488574,0,0,0,32,468
488574,0,0,0,25,475
488574,0,0,0,16,484
488608,0,0,0,22,478
488660,0,0,0,31,469
488668,0,0,0,38,462
488668,0,0,0,6,494
488866,0,0,0,1,499
488956,0,0,0,6,494
489092,0,0,0,166,334
489092,0,0,0,150,350
489198,0,0,0,182,318
489283,0,0,0,181,319
489292,0,0,0,182,318
489399,0,0,0,198,302
489552,0,0,0,192,308
489655,0,0,0,198,302
489742,0,0,0,141,359
489742,0,0,0,100,400
490035,0,0,0,157,343
490200,0,0,0,459,41
490526,0,0,0,500,0
490590,0,0,0,448,52
490590,0,0,0,390,110
490590,0,0,0,348,152
490590,0,0,0,306,194
490835,0,0,0,348,152
490854,0,0,0,390,110
490879,0,0,0,337,163
490899,0,0,0,395,105
490939,0,0,0,447,53
491105,0,0,0,405,95
491105,0,0,0,404,96
491117,0,0,0,405,95
491264,0,0,0,404,96
491264,0,0,0,391,109
491264,0,0,0,373,127
491276,0,0,0,374,126
491365,0,0,0,372,128
491388,0,0,0,374,126
491467,0,0,0,387,113
491490,0,0,0,405,95
491526,0,0,0,447,53
491672,0,0,0,500,0
492017,0,0,0,483,17
492095,0,0,0,472,28
492095,0,0,0,414,86
492122,0,0,0,431,69
492244,0,0,0,442,58
492459,0,0,0,423,77
492619,0,0,0,442,58
492858,0,0,0,500,0
493161,0,0,0,489,11
493281,0,0,0,500,0
493296,0,0,0,180,320
493553,0,0,0,168,332
493639,0,0,0,180,320
493657,0,0,0,174,326
493754,0,0,0,180,320
493827,0,0,0,145,355
493865,0,0,0,130,370
494043,0,0,0,126,374
494092,0,0,0,130,370
494114,0,0,0,165,335
494120,0,0,0,180,320
494166,0,0,0,179,321
494166,0,0,0,175,325
494183,0,0,0,176,324
494232,0,0,0,180,320
494447,0,0,0,160,340
494447,0,0,0,159,341
494460,0,0,0,160,340
494626,0,0,0,136,364
494626,0,0,0,124,376
494626,0,0,0,123,377
494637,0,0,0,124,376
494643,0,0,0,144,356
494679,0,0,0,129,371
494771,0,0,0,153,347
494802,0,0,0,165,335
494917,0,0,0,163,337
494917,0,0,0,146,354
494917,0,0,0,136,364
494949,0,0,0,138,362
494968,0,0,0,153,347
495040,0,0,0,163,337
495207,0,0,0,180,320
495243,0,0,0,122,378
495412,0,0,0,107,393
495412,0,0,0,92,408
495510,0,0,0,107,393
495592,0,0,0,122,378
495621,0,0,0,119,381
495621,0,0,0,103,397
495664,0,0,0,161,339
495680,0,0,0,164,336
495806,0,0,0,180,320
495940,0,0,0,500,0
496027,0,0,0,493,7
496086,0,0,0,500,0
496261,0,0,0,494,6
496319,0,0,0,493,7
496319,0,0,0,487,13
496329,0,0,0,488,12
496378,0,0,0,494,6
496435,0,0,0,500,0
496661,0,0,0,484,16
496661,0,0,0,479,21
496704,0,0,0,445,55
496727,0,0,0,450,50
496930,0,0,0,466,34
496939,0,0,0,500,0
498711,0,0,0,489,11
498711,0,0,0,470,30
498711,0,0,0,462,38
498711,0,0,0,450,50
498782,0,0,0,461,39
498829,0,0,0,480,20
498854,0,0,0,492,8
498865,0,0,0,500,0
499936,0,0,0,485,15
499936,0,0,0,447,53
500122,0,0,0,462,38
500498,0,0,0,500,0
501200,0,0,0,496,4
501200,0,0,0,491,9
501258,0,0,0,496,4
501278,0,0,0,500,0
502162,0,0,0,486,14
502349,0,0,0,500,0
502372,0,0,0,492,8
502471,0,0,0,500,0
502746,0,0,0,485,15
502951,0,0,0,500,0
503553,0,0,0,461,39
503553,0,0,0,364,136
503553,0,0,0,306,194
503882,0,0,0,345,155
504366,0,0,0,403,97
504835,0,0,0,500,0
505358,0,0,0,444,56
505751,0,0,0,443,57
505751,0,0,0,427,73
505761,0,0,0,428,72
505965,0,0,0,444,56
506065,0,0,0,429,71
506099,0,0,0,485,15
506302,0,0,0,500,0
508995,0,0,0,498,2
508995,0,0,0,492,8
508995,0,0,0,489,11
509027,0,0,0,491,9
509049,0,0,0,494,6
509082,0,0,0,500,0
509592,0,0,0,494,6
509703,0,0,0,500,0
510200,0,0,0,482,18
510200,0,0,0,426,74
510200,0,0,0,368,132
510510,0,0,0,386,114
510780,0,0,0,442,58
510996,0,0,0,438,62
511030,0,0,0,442,58
511063,0,0,0,500,0
511332,0,0,0,495,5
511332,0,0,0,486,14
511332,0,0,0,480,20
511377,0,0,0,486,14
511429,0,0,0,491,9
511432,0,0,0,500,0
512138,0,0,0,483,17
512138,0,0,0,448,52
512473,0,0,0,465,35
512718,0,0,0,500,0
512972,0,0,0,481,19
512972,0,0,0,461,39
513152,0,0,0,435,65
513152,0,0,0,424,76
513152,0,0,0,417,83
513152,0,0,0,402,98
513237,0,0,0,409,91
513287,0,0,0,420,80
513324,0,0,0,439,61
513345,0,0,0,459,41
513449,0,0,0,474,26
513473,0,0,0,500,0
514465,0,0,0,496,4
514465,0,0,0,493,7
514514,0,0,0,497,3
514523,0,0,0,500,0
514724,0,0,0,486,14
514915,0,0,0,500,0
515303,0,0,0,450,50
515303,0,0,0,434,66
515536,0,0,0,450,50
515874,0,0,0,421,79
515874,0,0,0,408,92
515874,0,0,0,398,102
515874,0,0,0,378,122
515962,0,0,0,388,112
516029,0,0,0,417,83
516075,0,0,0,430,70
516104,0,0,0,480,20
516214,0,0,0,500,0
517540,0,0,0,451,49
517540,0,0,0,442,58
517608,0,0,0,451,49
518370,0,0,0,500,0
525172,0,0,0,493,7
525286,0,0,0,500,0
527791,0,0,0,490,10
527791,0,0,0,470,30
527892,0,0,0,480,20
528169,0,0,0,500,0
532770,0,0,0,167,333
532770,0,0,0,150,350
532989,0,0,0,167,333
533263,0,0,0,156,344
533480,0,0,0,167,333
535463,0,0,0,154,346
535463,0,0,0,94,406
535463,0,0,0,83,417
535463,0,0,0,81,419
535495,0,0,0,83,417
535542,0,0,0,96,404
535575,0,0,0,107,393
536434,0,0,0,167,333
536881,0,0,0,154,346
536881,0,0,0,151,349
536929,0,0,0,154,346
536957,0,0,0,167,333
538369,0,0,0,156,344
538369,0,0,0,132,368
538369,0,0,0,117,383
538369,0,0,0,107,393
538439,0,0,0,117,383
538482,0,0,0,128,372
538511,0,0,0,152,348
538596,0,0,0,167,333
539236,0,0,0,500,0
539311,0,0,0,497,3
539311,0,0,0,494,6
539329,0,0,0,497,3
539360,0,0,0,500,0
541046,0,0,0,499,1
541046,0,0,0,494,6
541059,0,0,0,495,5
541087,0,0,0,500,0
541890,0,0,0,496,4
541890,0,0,0,489,11
541890,0,0,0,485,15
541890,0,0,0,473,27
541931,0,0,0,477,23
541953,0,0,0,489,11
541962,0,0,0,493,7
541975,0,0,0,500,0
542086,0,0,0,408,92
542313,0,0,0,391,109
542575,0,0,0,408,92
542767,0,0,0,360,140
542767,0,0,0,356,144
542796,0,0,0,360,140
543305,0,0,0,452,48
543522,0,0,0,500,0
546542,0,0,0,483,17
546542,0,0,0,463,37
546683,0,0,0,480,20
546808,0,0,0,500,0
548301,0,0,0,485,15
548536,0,0,0,500,0
549132,0,0,0,499,1
549132,0,0,0,488,12
549146,0,0,0,489,11
549194,0,0,0,500,0
549354,0,0,0,330,170
549933,0,0,0,291,209
549933,0,0,0,276,224
549933,0,0,0,257,243
550106,0,0,0,276,224
550132,0,0,0,291,209
550480,0,0,0,330,170
550917,0,0,0,316,184
551021,0,0,0,309,191
551099,0,0,0,316,184
551124,0,0,0,297,203
551124,0,0,0,249,251
551149,0,0,0,263,237
551216,0,0,0,216,284
551216,0,0,0,198,302
551216,0,0,0,190,310
551346,0,0,0,181,319
551346,0,0,0,159,341
551346,0,0,0,139,361
551356,0,0,0,147,353
551379,0,0,0,165,335
551382,0,0,0,184,316
551427,0,0,0,193,307
551459,0,0,0,213,287
551478,0,0,0,260,240
551521,0,0,0,249,251
551521,0,0,0,240,260
551521,0,0,0,222,278
551653,0,0,0,240,260
551658,0,0,0,239,261
551658,0,0,0,227,273
551658,0,0,0,211,289
551660,0,0,0,222,278
551671,0,0,0,223,277
551681,0,0,0,245,255
551685,0,0,0,254,246
551718,0,0,0,237,263
551718,0,0,0,181,319
551807,0,0,0,175,325
551856,0,0,0,181,319
551870,0,0,0,351,149
551888,0,0,0,363,137
551890,0,0,0,411,89
551905,0,0,0,428,72
551960,0,0,0,444,56
552089,0,0,0,426,74
552196,0,0,0,395,105
552196,0,0,0,388,112
552329,0,0,0,395,105
552341,0,0,0,358,142
552341,0,0,0,350,150
552391,0,0,0,368,132
552398,0,0,0,367,133
552398,0,0,0,359,141
552398,0,0,0,309,191
552416,0,0,0,310,190
552490,0,0,0,318,182
552511,0,0,0,349,151
552538,0,0,0,343,157
552550,0,0,0,351,149
552605,0,0,0,357,143
552649,0,0,0,340,160
552649,0,0,0,307,193
552738,0,0,0,363,137
552740,0,0,0,400,100
552770,0,0,0,392,108
552826,0,0,0,400,100
552901,0,0,0,417,83
552921,0,0,0,407,93
552921,0,0,0,397,103
552921,0,0,0,385,115
552997,0,0,0,395,105
553017,0,0,0,428,72
553020,0,0,0,478,22
553090,0,0,0,470,30
553107,0,0,0,480,20
553115,0,0,0,492,8
553168,0,0,0,487,13
553168,0,0,0,467,33
553240,0,0,0,475,25
553264,0,0,0,480,20
553323,0,0,0,500,0
553546,0,0,0,481,19
553546,0,0,0,466,34
553675,0,0,0,426,74
553779,0,0,0,441,59
553817,0,0,0,460,40
553935,0,0,0,500,0
553965,0,0,0,488,12
554042,0,0,0,500,0
554253,0,0,0,497,3
554289,0,0,0,500,0
554416,0,0,0,490,10
554519,0,0,0,500,0
554559,0,0,0,489,11
554640,0,0,0,481,19
554640,0,0,0,468,32
554709,0,0,0,479,21
554734,0,0,0,475,25
554734,0,0,0,446,54
554734,0,0,0,434,66
554774,0,0,0,438,62
554796,0,0,0,446,54
554812,0,0,0,459,41
554903,0,0,0,413,87
554903,0,0,0,369,131
554903,0,0,0,316,184
554915,0,0,0,345,155
554956,0,0,0,357,143
555045,0,0,0,356,144
555045,0,0,0,337,163
555045,0,0,0,327,173
555065,0,0,0,328,172
555173,0,0,0,338,162
555199,0,0,0,357,143
555209,0,0,0,403,97
555279,0,0,0,394,106
555279,0,0,0,380,120
555279,0,0,0,322,178
555411,0,0,0,336,164
555426,0,0,0,345,155
555511,0,0,0,398,102
555586,0,0,0,397,103
555600,0,0,0,398,102
555672,0,0,0,442,58
555696,0,0,0,404,96
555740,0,0,0,395,105
555833,0,0,0,404,96
555904,0,0,0,403,97
555909,0,0,0,404,96
556129,0,0,0,442,58
556130,0,0,0,384,116
556130,0,0,0,367,133
556135,0,0,0,425,75
556251,0,0,0,422,78
556251,0,0,0,377,123
556251,0,0,0,358,142
556306,0,0,0,361,139
556328,0,0,0,378,122
556385,0,0,0,397,103
556550,0,0,0,442,58
556762,0,0,0,500,0
556762,0,0,0,77,423
556944,0,0,0,66,434
556944,0,0,0,43,457
557022,0,0,0,54,446
557340,0,0,0,53,447
557340,0,0,0,46,454
557351,0,0,0,47,453
557378,0,0,0,70,430
557395,0,0,0,77,423
557493,0,0,0,68,432
557493,0,0,0,60,440
557602,0,0,0,68,432
557615,0,0,0,77,423
557746,0,0,0,72,428
557746,0,0,0,28,472
557835,0,0,0,33,467
558179,0,0,0,77,423
558489,0,0,0,66,434
558489,0,0,0,58,442
558589,0,0,0,66,434
558697,0,0,0,77,423
558996,0,0,0,59,441
559130,0,0,0,77,423
559164,0,0,0,76,424
559180,0,0,0,77,423
559221,0,0,0,21,479
559359,0,0,0,8,492
559495,0,0,0,21,479
559495,0,0,0,4,496
559658,0,0,0,21,479
559788,0,0,0,16,484
559815,0,0,0,21,479
559957,0,0,0,2,498
560087,0,0,0,58,442
560087,0,0,0,20,480
560180,0,0,0,39,461
560180,0,0,0,10,490
560180,0,0,0,3,497
560221,0,0,0,10,490
560333,0,0,0,39,461
560333,0,0,0,20,480
560333,0,0,0,5,495
560386,0,0,0,2,498
560411,0,0,0,5,495
560482,0,0,0,20,480
560495,0,0,0,14,486
560504,0,0,0,33,467
560541,0,0,0,39,461
560573,0,0,0,37,463
560588,0,0,0,39,461
560651,0,0,0,77,423
560651,0,0,0,17,483
560769,0,0,0,13,487
560841,0,0,0,17,483
560841,0,0,0,2,498
561022,0,0,0,17,483
561071,0,0,0,77,423
561071,0,0,0,17,483
561073,0,0,0,2,498
561303,0,0,0,17,483
561303,0,0,0,6,494
561303,0,0,0,0,500
561336,0,0,0,6,494
561427,0,0,0,17,483
561427,0,0,0,3,497
561448,0,0,0,0,500
561488,0,0,0,3,497
561635,0,0,0,17,483
561665,0,0,0,77,423
561665,0,0,0,52,448
561888,0,0,0,0,500
562112,0,0,0,25,475
562112,0,0,0,0,500
562371,0,0,0,25,475
562371,0,0,0,5,495
562475,0,0,0,25,475
562475,0,0,0,2,498
562557,0,0,0,54,446
562571,0,0,0,47,453
562571,0,0,0,19,481
562707,0,0,0,26,474
562767,0,0,0,54,446
562771,0,0,0,36,464
562845,0,0,0,59,441
562845,0,0,0,0,500
562850,0,0,0,423,77
562850,0,0,0,231,269
563001,0,0,0,249,251
563024,0,0,0,223,277
563024,0,0,0,215,285
563091,0,0,0,223,277
563350,0,0,0,249,251
563470,0,0,0,308,192
563784,0,0,0,302,198
563784,0,0,0,291,209
563885,0,0,0,297,203
563923,0,0,0,308,192
564041,0,0,0,257,243
564041,0,0,0,237,263
564041,0,0,0,226,274
564108,0,0,0,237,263
564244,0,0,0,194,306
564244,0,0,0,184,316
564244,0,0,0,150,350
564282,0,0,0,170,330
564352,0,0,0,157,343
564415,0,0,0,167,333
564488,0,0,0,146,354
564589,0,0,0,141,359
564589,0,0,0,119,381
564589,0,0,0,62,438
564590,0,0,0,75,425
564620,0,0,0,80,420
564661,0,0,0,131,369
564674,0,0,0,129,371
564686,0,0,0,131,369
564889,0,0,0,152,348
564921,0,0,0,186,314
564938,0,0,0,208,292
565023,0,0,0,207,293
565023,0,0,0,202,298
565023,0,0,0,186,314
565023,0,0,0,158,342
565033,0,0,0,159,341
565044,0,0,0,202,298
565054,0,0,0,259,241
565116,0,0,0,264,236
565174,0,0,0,280,220
565299,0,0,0,265,235
565299,0,0,0,235,265
565437,0,0,0,220,280
565449,0,0,0,248,252
565494,0,0,0,263,237
565541,0,0,0,262,238
565541,0,0,0,254,246
565548,0,0,0,255,245
565616,0,0,0,270,230
565694,0,0,0,278,222
565704,0,0,0,308,192
565817,0,0,0,290,210
565914,0,0,0,308,192
565970,0,0,0,291,209
565970,0,0,0,239,261
565970,0,0,0,235,265
566035,0,0,0,232,268
566035,0,0,0,220,280
566038,0,0,0,224,276
566054,0,0,0,227,273
566094,0,0,0,244,256
566097,0,0,0,256,244
566137,0,0,0,248,252
566218,0,0,0,256,244
566306,0,0,0,244,256
566532,0,0,0,436,64
566532,0,0,0,448,52
566591,0,0,0,500,0
566621,0,0,0,490,10
566714,0,0,0,500,0
566799,0,0,0,482,18
566849,0,0,0,463,37
566849,0,0,0,411,89
566935,0,0,0,429,71
567073,0,0,0,448,52
567156,0,0,0,500,0
567161,0,0,0,499,1
567178,0,0,0,500,0
567228,0,0,0,496,4
567255,0,0,0,500,0
567375,0,0,0,483,17
567484,0,0,0,476,24
567484,0,0,0,429,71
567484,0,0,0,421,79
567554,0,0,0,438,62
567562,0,0,0,445,55
567573,0,0,0,439,61
567573,0,0,0,432,68
567613,0,0,0,440,60
567637,0,0,0,446,54
567653,0,0,0,453,47
567726,0,0,0,500,0
567934,0,0,0,491,9
567934,0,0,0,483,17
567934,0,0,0,471,29
567934,0,0,0,454,46
568012,0,0,0,462,38
568037,0,0,0,471,29
568072,0,0,0,488,12
568139,0,0,0,500,0
568231,0,0,0,484,16
568320,0,0,0,500,0
568560,0,0,0,489,11
568618,0,0,0,500,0
568708,0,0,0,471,29
568847,0,0,0,461,39
568887,0,0,0,452,48
568991,0,0,0,462,38
569001,0,0,0,491,9
569028,0,0,0,500,0
569112,0,0,0,483,17
569112,0,0,0,473,27
569112,0,0,0,456,44
569254,0,0,0,466,34
569379,0,0,0,483,17
569401,0,0,0,500,0
569440,0,0,0,473,27
569697,0,0,0,464,36
569813,0,0,0,473,27
569829,0,0,0,500,0
570267,0,0,0,441,59
570384,0,0,0,405,95
570384,0,0,0,399,101
570438,0,0,0,396,104
570458,0,0,0,402,98
570463,0,0,0,405,95
570654,0,0,0,441,59
570861,0,0,0,434,66
570861,0,0,0,414,86
570861,0,0,0,405,95
570986,0,0,0,412,88
570991,0,0,0,421,79
571101,0,0,0,480,20
571103,0,0,0,464,36
571103,0,0,0,455,45
571167,0,0,0,397,103
571167,0,0,0,383,117
571223,0,0,0,403,97
571226,0,0,0,412,88
571278,0,0,0,426,74
571286,0,0,0,407,93
571349,0,0,0,423,77
571428,0,0,0,442,58
571561,0,0,0,437,63
571561,0,0,0,429,71
571561,0,0,0,388,112
571612,0,0,0,393,107
571677,0,0,0,401,99
571863,0,0,0,399,101
571880,0,0,0,401,99
572012,0,0,0,400,100
572021,0,0,0,401,99
572079,0,0,0,459,41
572151,0,0,0,500,0
572935,0,0,0,497,3
572935,0,0,0,485,15
572986,0,0,0,488,12
573038,0,0,0,500,0
573091,0,0,0,444,56
573091,0,0,0,435,65
573217,0,0,0,429,71
573217,0,0,0,391,109
573227,0,0,0,400,100
573273,0,0,0,406,94
573334,0,0,0,389,111
573549,0,0,0,406,94
573658,0,0,0,387,113
573658,0,0,0,329,171
573724,0,0,0,367,133
573816,0,0,0,325,175
573816,0,0,0,305,195
573816,0,0,0,261,239
573872,0,0,0,280,220
573944,0,0,0,336,164
573969,0,0,0,309,191
574054,0,0,0,351,149
574075,0,0,0,346,154
574075,0,0,0,341,159
574075,0,0,0,340,160
574085,0,0,0,341,159
574125,0,0,0,337,163
574125,0,0,0,330,170
574125,0,0,0,286,214
574125,0,0,0,284,216
574140,0,0,0,304,196
574163,0,0,0,306,194
574168,0,0,0,310,190
574174,0,0,0,315,185
574174,0,0,0,320,180
574239,0,0,0,327,173
574280,0,0,0,354,146
574390,0,0,0,398,102
574474,0,0,0,456,44
574762,0,0,0,421,79
574762,0,0,0,399,101
574762,0,0,0,397,103
574775,0,0,0,399,101
574825,0,0,0,443,57
574888,0,0,0,419,81
574888,0,0,0,327,173
574888,0,0,0,279,221
574894,0,0,0,301,199
575041,0,0,0,258,242
575126,0,0,0,282,218
575211,0,0,0,266,234
575297,0,0,0,309,191
575306,0,0,0,357,143
575327,0,0,0,392,108
575406,0,0,0,408,92
575448,0,0,0,404,96
575486,0,0,0,408,92
575944,0,0,0,376,124
576007,0,0,0,333,167
576007,0,0,0,317,183
576007,0,0,0,267,233
576156,0,0,0,359,141
576185,0,0,0,375,125
576247,0,0,0,418,82
576427,0,0,0,411,89
576466,0,0,0,391,109
576498,0,0,0,398,102
576542,0,0,0,349,151
576556,0,0,0,381,119
576747,0,0,0,401,99
576757,0,0,0,355,145
576949,0,0,0,346,154
576949,0,0,0,334,166
576976,0,0,0,384,116
576976,0,0,0,33,467
577001,0,0,0,42,458
577024,0,0,0,31,469
577036,0,0,0,43,457
577065,0,0,0,32,468
577081,0,0,0,78,422
577081,0,0,0,45,455
577129,0,0,0,94,406
577158,0,0,0,105,395
577188,0,0,0,116,384
577263,0,0,0,88,412
577428,0,0,0,87,413
577437,0,0,0,88,412
577502,0,0,0,116,384
577556,0,0,0,149,351
577599,0,0,0,134,366
577599,0,0,0,133,367
577618,0,0,0,134,366
577683,0,0,0,149,351
577721,0,0,0,131,369
577721,0,0,0,88,412
577866,0,0,0,106,394
577953,0,0,0,91,409
577953,0,0,0,77,423
577992,0,0,0,120,380
578173,0,0,0,135,365
578230,0,0,0,149,351
578319,0,0,0,135,365
578319,0,0,0,116,384
578449,0,0,0,130,370
578555,0,0,0,149,351
578604,0,0,0,134,366
578764,0,0,0,149,351
579017,0,0,0,142,358
579087,0,0,0,493,7
579131,0,0,0,500,0
579147,0,0,0,107,393
579147,0,0,0,99,401
579230,0,0,0,107,393
579521,0,0,0,99,401
579521,0,0,0,88,412
579521,0,0,0,80,420
579564,0,0,0,88,412
579567,0,0,0,55,445
579635,0,0,0,63,437
579663,0,0,0,61,439
579683,0,0,0,63,437
579741,0,0,0,74,426
579905,0,0,0,63,437
580029,0,0,0,74,426
580225,0,0,0,107,393
580535,0,0,0,94,406
580637,0,0,0,107,393
580825,0,0,0,91,409
580825,0,0,0,88,412
580862,0,0,0,70,430
580873,0,0,0,73,427
581089,0,0,0,91,409
581144,0,0,0,107,393
581234,0,0,0,106,394
581250,0,0,0,107,393
581583,0,0,0,89,411
581583,0,0,0,60,440
581888,0,0,0,78,422
581984,0,0,0,34,466
582045,0,0,0,26,474
582045,0,0,0,18,482
582076,0,0,0,47,453
582169,0,0,0,55,445
582180,0,0,0,63,437
582208,0,0,0,59,441
582244,0,0,0,63,437
582344,0,0,0,50,450
582344,0,0,0,32,468
582344,0,0,0,20,480
582476,0,0,0,64,436
582478,0,0,0,76,424
582522,0,0,0,89,411
582588,0,0,0,38,462
582601,0,0,0,56,444
582696,0,0,0,45,455
582806,0,0,0,56,444
582868,0,0,0,36,464
583044,0,0,0,26,474
583044,0,0,0,6,494
583083,0,0,0,57,443
583089,0,0,0,77,423
583089,0,0,0,18,482
583122,0,0,0,28,472
583198,0,0,0,21,479
583254,0,0,0,28,472
583254,0,0,0,16,484
583317,0,0,0,28,472
583390,0,0,0,48,452
583390,0,0,0,20,480
583542,0,0,0,79,421
583542,0,0,0,25,475
583795,0,0,0,53,447
583795,0,0,0,21,479
583830,0,0,0,414,86
583855,0,0,0,468,32
583997,0,0,0,441,59
583997,0,0,0,423,77
584042,0,0,0,455,45
584143,0,0,0,482,18
584315,0,0,0,500,0
584455,0,0,0,448,52
584455,0,0,0,429,71
584665,0,0,0,448,52
584756,0,0,0,446,54
584756,0,0,0,418,82
584778,0,0,0,420,80
585078,0,0,0,448,52
585186,0,0,0,439,61
585186,0,0,0,437,63
585186,0,0,0,428,72
585214,0,0,0,430,70
585287,0,0,0,439,61
585358,0,0,0,448,52
585407,0,0,0,500,0
585658,0,0,0,492,8
585658,0,0,0,472,28
585707,0,0,0,480,20
585848,0,0,0,500,0
586348,0,0,0,453,47
586348,0,0,0,402,98
586348,0,0,0,391,109
586504,0,0,0,402,98
586668,0,0,0,449,51
586681,0,0,0,448,52
586681,0,0,0,440,60
586682,0,0,0,491,9
586690,0,0,0,492,8
586739,0,0,0,500,0
587361,0,0,0,498,2
587361,0,0,0,481,19
587390,0,0,0,483,17
587625,0,0,0,478,22
587625,0,0,0,441,59
587625,0,0,0,432,68
587676,0,0,0,449,51
587686,0,0,0,454,46
587765,0,0,0,463,37
588122,0,0,0,500,0
589204,0,0,0,482,18
589393,0,0,0,500,0
589741,0,0,0,493,7
589795,0,0,0,500,0
591295,0,0,0,406,94
592120,0,0,0,500,0
592480,0,0,0,480,20
592480,0,0,0,467,33
592628,0,0,0,487,13
592643,0,0,0,500,0
592770,0,0,0,466,34
592770,0,0,0,452,48
592869,0,0,0,466,34
593199,0,0,0,500,0
595728,0,0,0,455,45
596149,0,0,0,500,0
596586,0,0,0,477,23
596886,0,0,0,500,0
597032,0,0,0,484,16
597150,0,0,0,500,0
600169,0,0,0,489,11
600302,0,0,0,500,0
600556,0,0,0,495,5
600556,0,0,0,486,14
600582,0,0,0,491,9
600679,0,0,0,500,0
601794,0,0,0,450,50
602609,0,0,0,500,0
602759,0,0,0,485,15
602839,0,0,0,500,0
604947,0,0,0,480,20
604947,0,0,0,470,30
605039,0,0,0,480,20
605230,0,0,0,500,0
607747,0,0,0,464,36
608240,0,0,0,500,0
608846,0,0,0,486,14
608846,0,0,0,456,44
608971,0,0,0,470,30
609283,0,0,0,500,0
609418,0,0,0,451,49
609418,0,0,0,447,53
609468,0,0,0,451,49
610035,0,0,0,500,0
610057,0,0,0,487,13
610057,0,0,0,475,25
610243,0,0,0,488,12
610262,0,0,0,500,0
611605,0,0,0,455,45
611991,0,0,0,500,0
612149,0,0,0,491,9
612294,0,0,0,500,0
612748,0,0,0,401,99
612748,0,0,0,398,102
612764,0,0,0,401,99
613576,0,0,0,400,100
613576,0,0,0,381,119
613576,0,0,0,380,120
613576,0,0,0,362,138
613589,0,0,0,363,137
613593,0,0,0,364,136
613794,0,0,0,382,118
613867,0,0,0,401,99
613868,0,0,0,500,0
615085,0,0,0,485,15
615221,0,0,0,500,0
615300,0,0,0,495,5
615354,0,0,0,500,0
616169,0,0,0,467,33
616169,0,0,0,448,52
616169,0,0,0,438,62
