time,energy,event_type,wattmin,epower
2466371.935868,315354135561.211111,e,125000.000000,129753.571428
2466451.730047,315364486789.890531,e,125000.000000,129724.107143
2466451.730047,315364486789.890531,s,125000.000000,NA
2466535.515305,315375353289.034312,e,125000.000000,129694.642857
2466535.515305,315375353289.034312,s,125000.000000,NA
2466535.515305,315375353289.034312,s,125000.000000,NA
2466536.137734,315375434069.751959,e,125000.000000,129783.035677
2466541.822308,315376170546.808228,e,125000.000000,129557.142860
2466567.000000,315379428540.208944,s,125000.000000,129400.000001
2466606.231177,315384509678.168749,e,125000.000000,129517.857142
2466677.698360,315393747704.955737,e,125000.000000,129262.500000
2466704.189622,315397167868.717563,e,125000.000000,129105.357142
2466704.189622,315397167868.771243,s,125000.000000,128946.111857
2466725.000000,315399861344.847399,s,125000.000000,129429.464286
2466725.000000,315399861344.847399,s,125000.000000,NA
2466772.000000,315405947299.311662,s,125000.000000,129488.392857
2466772.000000,315405947299.311662,s,125000.000000,NA
2466779.824086,315406962041.301153,e,125000.000000,129694.642859
2466782.673339,315407331490.271152,e,125000.000000,129665.178565
2466787.044088,315407898095.473756,e,125000.000000,129635.714281
2466791.902444,315408527291.577285,e,125000.000000,129508.035718
2466929.593840,315426355376.782321,e,125000.000000,129478.571429
2466929.593840,315426355376.813227,s,125000.000000,129377.309942
2466999.084746,315435351595.000857,e,125000.000000,129458.928571
2466999.084746,315435351595.049214,s,125000.000000,129001.103106
2467002.309588,315435769523.031263,e,125000.000000,129596.428572
2467082.000000,315446054068.788690,s,125000.000000,129056.250000
2467173.404242,315457892550.295675,e,125000.000000,129517.857143
2467182.000000,315459004503.740966,s,125000.000000,129360.714285
2467333.369503,315478614017.391794,e,125000.000000,129547.321428
2467333.369503,315478614017.400522,s,125000.000000,129271.172414
2467355.000000,315481415977.905693,s,125000.000000,129537.500000
2467355.000000,315481415977.905693,s,125000.000000,NA
2467430.961018,315491276667.617357,e,125000.000000,129812.500000
2467434.222715,315491698154.530319,e,125000.000000,129223.214291
2467440.782767,315492544705.776174,e,125000.000000,129046.428573
2467541.865897,315505578202.175721,e,125000.000000,128938.392857
2467542.223038,315505624086.414508,e,125000.000000,128476.785699
2467574.902983,315509817244.411863,e,125000.000000,128309.821429
2467612.000000,315514560760.439875,s,125000.000000,127867.857143
2467612.000000,315514560760.439875,s,125000.000000,NA
2467612.000000,315514560760.439875,s,125000.000000,NA
2467628.861835,315516723305.778177,e,125000.000000,128250.892856
2467743.196393,315531384569.141844,e,125000.000000,128231.250000
2467767.635744,315534512696.897986,e,125000.000000,127995.535714
2467885.000000,315549519812.867972,s,125000.000000,127867.857143
2467885.000000,315549519812.867972,s,125000.000000,NA
2467885.000000,315549519812.867972,s,125000.000000,NA
2467943.921797,315557082372.870583,e,125000.000000,128349.107143
2468056.000000,315571459804.812933,s,125000.000000,128280.357143
2468057.786882,315571689412.723268,e,125000.000000,128496.428565
2468192.975953,315589039481.639391,e,125000.000000,128339.285714
2468200.000000,315589939425.055706,s,125000.000000,128123.214283
2468200.000000,315589939425.055706,s,125000.000000,NA
2468200.000000,315589939425.055706,s,125000.000000,NA
2468300.152735,315602806726.536491,e,125000.000000,128476.785714
2468347.000000,315608819991.270909,s,125000.000000,128358.928571
2468357.542274,315610173393.404377,e,125000.000000,128378.571426
2468377.707940,315612757083.339656,e,125000.000000,128123.214286
2468400.005811,315615613520.139894,e,125000.000000,128103.571428
2468409.880797,315616877280.310040,e,125000.000000,127975.892858
2468456.088045,315622785702.093354,e,125000.000000,127867.857143
2468456.088045,315622785702.138653,s,125000.000000,125038.560411
2468633.000000,315645671159.003123,s,125000.000000,129360.714286
2468633.000000,315645671159.003123,s,125000.000000,NA
2468633.000000,315645671159.003123,s,125000.000000,NA
2468642.532797,315646906762.746565,e,125000.000000,129616.071428
2468720.772009,315657047053.628605,e,125000.000000,129606.250000
2468854.000000,315674302457.476068,s,125000.000000,129517.857143
2468857.972713,315674817658.076573,e,125000.000000,129684.821423
2468999.918603,315693203579.693879,e,125000.000000,129527.678571
2468999.918603,315693203579.693879,s,125000.000000,NA
2469740.623387,315789370868.955600,e,125000.000000,129832.142857
2469740.623387,315789370868.997567,s,125000.000000,129301.670014
2469740.623387,315789370868.997567,s,125000.000000,NA
2469740.623387,315789370868.997567,s,125000.000000,NA
2469797.447593,315796749035.542085,e,125000.000000,129841.964285
2469847.280110,315803214003.686115,e,125000.000000,129733.928571
2469859.000000,315804732859.611776,s,125000.000000,129596.428571
2469859.000000,315804732859.611776,s,125000.000000,NA
2469946.806460,315816134685.255014,e,125000.000000,129851.785714
2469984.169056,315820977478.188682,e,125000.000000,129616.071428
2469984.169056,315820977478.188682,s,125000.000000,NA
2470197.062267,315848632496.299536,e,125000.000000,129900.892857
2470197.062267,315848632496.343881,s,125000.000000,129742.474114
2470253.204026,315855923155.398245,e,125000.000000,129861.607143
2470253.204026,315855923155.398245,s,125000.000000,NA
2470253.204026,315855923155.398245,s,125000.000000,NA
2470378.347124,315872170751.930810,e,125000.000000,129832.142857
2470378.347124,315872170751.972528,s,125000.000000,129650.107091
2470378.347124,315872170751.972528,s,125000.000000,NA
2470466.484049,315883618085.970652,e,125000.000000,129881.250000
2470467.481295,315883747531.136924,e,125000.000000,129802.678574
2470467.481295,315883747531.164655,s,125000.000000,129741.246187
2470487.801973,315886387205.405857,e,125000.000000,129900.892859
2470487.801973,315886387205.405857,s,125000.000000,NA
2470489.215584,315886570779.171478,e,125000.000000,129861.607152
2470491.000000,315886802173.321538,s,125000.000000,129675.000012
2470576.968191,315897959386.131645,e,125000.000000,129783.035714
2470655.232134,315908108262.897290,e,125000.000000,129675.000000
2470667.458074,315909691260.217308,e,125000.000000,129478.571429
2470667.458074,315909691260.217308,s,125000.000000,NA
2470700.000000,315913909536.391445,s,125000.000000,129625.892857
2470721.099020,315916644930.096523,e,125000.000000,129645.535714
2470878.000000,315936983359.765053,s,125000.000000,129625.892857
2470878.000000,315936983359.765053,s,125000.000000,NA
2470931.071413,315943874777.535031,e,125000.000000,129851.785714
2471091.654370,315964722029.807792,e,125000.000000,129822.321428
2471091.654370,315964722029.807792,s,125000.000000,NA
2471143.000000,315971382291.493080,s,125000.000000,129714.285714
2471160.129023,315973607198.632346,e,125000.000000,129891.071430
2471180.000000,315976182991.778647,s,125000.000000,129625.892857
2471244.000000,315984490991.778630,s,125000.000000,129812.500000
2471245.971587,315984747005.892225,e,125000.000000,129851.785703
2471245.971587,315984747005.892225,s,125000.000000,NA
2471297.433067,315991428360.065038,e,125000.000000,129832.142857
2471297.433067,315991428360.094212,s,125000.000000,129711.966874
2471298.544856,315991572716.971785,e,125000.000000,129841.964283
2471298.544856,315991572716.971785,s,125000.000000,NA
2471313.261815,315993483162.188101,e,125000.000000,129812.500000
2471379.000000,316002014217.770802,s,125000.000000,129773.214286
2471400.500222,316004805426.473180,e,125000.000000,129822.321430
2471400.500222,316004805426.502028,s,125000.000000,129604.552301
2471414.146452,316006577011.701256,e,125000.000000,129822.321430
2471446.369753,316010757783.651676,e,125000.000000,129743.749999
2471459.222574,316012424725.738029,e,125000.000000,129694.642856
2471459.222574,316012424725.738029,s,125000.000000,NA
2471466.000000,316013303921.234336,s,125000.000000,129724.107142
2471466.000000,316013303921.234336,s,125000.000000,NA
2471482.328859,316015423611.225463,e,125000.000000,129812.500001
2471551.357533,316024383718.037128,e,125000.000000,129802.678572
2471625.000000,316033936921.306116,s,125000.000000,129724.107143
2471664.447477,316039057309.483312,e,125000.000000,129802.678571
2471768.552177,316052551974.111626,e,125000.000000,129625.892857
2471773.536224,316053197105.600143,e,125000.000000,129439.285716
2471773.536224,316053197105.655282,s,125000.000000,129410.098361
2471845.000000,316062478910.211862,s,125000.000000,129881.250000
2471889.359787,316068241721.763433,e,125000.000000,129910.714286
2472429.224330,316138360003.454742,e,125000.000000,129881.250000
2472429.224330,316138360003.501928,s,125000.000000,129412.413793
2472429.224330,316138360003.501928,s,125000.000000,NA
2472431.000000,316138590629.741072,s,125000.000000,129881.249984
2472445.614090,316140488869.510342,e,125000.000000,129891.071429
2472646.473993,316166576804.816177,e,125000.000000,129881.250000
2472646.473993,316166576804.825642,s,125000.000000,129464.254777
2472646.473993,316166576804.825642,s,125000.000000,NA
2472646.473993,316166576804.825642,s,125000.000000,NA
2472679.353809,316170847599.375810,e,125000.000000,129891.071428
2472706.823849,316174414363.366006,e,125000.000000,129841.964285
2472706.823849,316174414363.366006,s,125000.000000,NA
2472738.830986,316178571175.964578,e,125000.000000,129871.428571
2472744.759812,316179340869.860775,e,125000.000000,129822.321425
2472744.759812,316179340869.868137,s,125000.000000,129594.754098
2472807.432667,316187474743.197178,e,125000.000000,129783.035714
2472807.432667,316187474743.246871,s,125000.000000,129663.844471
2472863.348358,316194737143.067737,e,125000.000000,129881.250000
2472863.348358,316194737143.087846,s,125000.000000,125536.000000
2472863.348358,316194737143.087846,s,125000.000000,NA
2472902.000000,316199617568.587819,s,125000.000000,126266.964286
2472902.000000,316199617568.587819,s,125000.000000,NA
2472902.000000,316199617568.587819,s,125000.000000,NA
2472969.000000,316208228803.409241,s,125000.000000,128525.892857
2472969.000000,316208228803.409241,s,125000.000000,NA
2473032.000000,316216356253.409241,s,125000.000000,129007.142857
2473032.000000,316216356253.409241,s,125000.000000,NA
2473032.000000,316216356253.409241,s,125000.000000,NA
2473032.000000,316216356253.409241,s,125000.000000,NA
2473037.096245,316217016157.955517,e,125000.000000,129488.392858
2473100.647475,316225239687.174385,e,125000.000000,129400.000000
2473148.369434,316231412565.177211,e,125000.000000,129350.892857
2473151.692690,316231841615.274638,e,125000.000000,129105.357139
2473172.000000,316234459807.772059,s,125000.000000,128928.571429
2473172.000000,316234459807.772059,s,125000.000000,NA
2473187.700209,316236487405.701284,e,125000.000000,129144.642858
2473212.288933,316239658802.169635,e,125000.000000,128977.678571
2473228.033263,316241687768.428168,e,125000.000000,128869.642856
2473249.980957,316244513573.236506,e,125000.000000,128751.785714
2473292.568221,316249993413.333862,e,125000.000000,128673.214285
2473356.357589,316258192625.272308,e,125000.000000,128535.714285
2473356.357589,316258192625.301833,s,125000.000000,128090.505051
2473425.794346,316267134095.725491,e,125000.000000,128771.428571
2473480.000000,316274103055.282258,s,125000.000000,128565.178572
2473552.473546,316283440559.872767,e,125000.000000,128840.178572
2473719.262822,316304864195.627661,e,125000.000000,128447.321428
2473747.560455,316308456428.576443,e,125000.000000,126944.642857
2473749.215070,316308665514.303536,e,125000.000000,126365.178563
2473768.000000,316311029681.572541,s,125000.000000,125854.464287
2473768.000000,316311029681.572541,s,125000.000000,NA
2473768.000000,316311029681.572541,s,125000.000000,NA
2473807.601686,316316028899.373019,e,125000.000000,126237.500000
2473879.000000,316325022409.536117,s,125000.000000,125962.500000
2473879.000000,316325022409.536117,s,125000.000000,NA
2473887.976331,316326155206.487251,e,125000.000000,126198.214288
2473951.921921,316334219373.370762,e,125000.000000,126109.821429
2473988.225823,316338793729.865150,e,125000.000000,126001.785714
2474019.809705,316342770253.453012,e,125000.000000,125903.571429
2474019.809705,316342770253.453012,s,125000.000000,NA
2474041.121451,316345527784.039275,e,125000.000000,129390.178572
2474057.000000,316347579349.299082,s,125000.000000,129203.571430
2474208.000000,316367109851.084789,s,125000.000000,129341.071429
2474218.374944,316368451859.345783,e,125000.000000,129350.892855
2474303.532579,316379466239.151586,e,125000.000000,129341.071429
2474329.663494,316382830897.693132,e,125000.000000,128761.607143
2474407.000000,316392778236.751208,s,125000.000000,128624.107143
2474439.461117,316396954475.433389,e,125000.000000,128653.571429
2474445.000000,316397666909.266279,s,125000.000000,128624.107140
2474529.222982,316408505805.418003,e,125000.000000,128692.857143
2474619.000000,316420053294.239096,s,125000.000000,128624.107143
2474758.671428,316438055444.809937,e,125000.000000,128889.285714
2474778.000000,316440541565.144498,s,125000.000000,128624.107142
2474789.673966,316442043347.845437,e,125000.000000,128643.750000
2474891.000000,316455076318.561665,s,125000.000000,128624.107143
2474909.787614,316457493412.208784,e,125000.000000,128653.571430
2474972.000000,316465495424.803903,s,125000.000000,128624.107143
2474972.000000,316465495424.803903,s,125000.000000,NA
2474972.000000,316465495424.803903,s,125000.000000,NA
2475017.914925,316471412915.786270,e,125000.000000,128879.464286
2475025.645900,316472408899.997650,e,125000.000000,128830.357145
2475069.713392,316478084832.267784,e,125000.000000,128800.892857
2475232.000000,316498958802.381718,s,125000.000000,128624.107143
2475232.000000,316498958802.381718,s,125000.000000,NA
2475344.925009,316513528044.208880,e,125000.000000,129016.964286
2475424.000000,316523724623.118888,s,125000.000000,128948.214285
2475424.000000,316523724623.118888,s,125000.000000,NA
2475617.000000,316548746211.511737,s,125000.000000,129645.535714
2475647.841373,316552746778.189382,e,125000.000000,129714.285715
2475659.946987,316554313244.662771,e,125000.000000,129399.999998
